,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
116,CACC,77.78,13.51,27,62.11,97,0,Credit Services,Financial Services,6.132,506.28,0.105,0.435,4.57
117,DOX,100.0,10.64,17,39.88,1003,0,Software - Infrastructure,Technology,9.775,83.9,0.106,0.426,4.54
118,ETSY,66.67,16.92,21,52.57,107,0,Internet Retail,Consumer Cyclical,7.012,59.97,0.113,0.399,4.51
119,ORLY,95.0,11.63,20,49.2,436,0,Specialty Retail,Consumer Cyclical,59.791,1012.95,0.11,0.407,4.49
120,PII,68.57,9.24,35,50.71,84,0,Recreational Vehicles,Consumer Cyclical,4.743,83.92,0.063,0.69,4.37
121,BOX,83.33,12.03,18,41.67,103,0,Software - Infrastructure,Technology,3.773,26.14,0.1,0.432,4.33
122,BMRN,80.0,7.64,30,42.6,855,0,Biotechnology,Healthcare,15.654,82.44,0.061,0.704,4.3
123,CLX,78.79,7.45,33,45.91,115,0,Household & Personal Products,Consumer Defensive,17.167,138.23,0.059,0.719,4.22
124,EYE,100.0,19.23,9,41.0,119,0,Specialty Retail,Consumer Cyclical,1.405,17.89,0.192,0.22,4.22
125,MOS,75.0,4.0,60,43.07,29,0,Agricultural Inputs,Basic Materials,9.218,28.68,0.03,1.393,4.18
126,X,66.1,4.57,59,42.63,443,0,Steel,Basic Materials,8.199,36.47,0.03,1.384,4.18
127,ANSS,100.0,14.89,12,43.0,1320,0,Software - Application,Technology,27.894,319.52,0.149,0.279,4.16
128,LSEA,93.33,9.95,15,33.6,119,0,Real Estate - Development,Real Estate,0.354,9.78,0.093,0.446,4.15
129,SHEN,83.33,13.35,18,48.5,380,0,Telecom Services,Communication Services,0.735,13.47,0.111,0.371,4.13
130,HLT,100.0,24.43,6,35.5,983,0,Lodging,Consumer Cyclical,49.394,197.54,0.244,0.169,4.13
131,BMY,81.25,4.98,48,47.1,79,0,Drug Manufacturers - General,Healthcare,89.172,43.99,0.04,1.019,4.12
132,IEX,78.95,5.6,38,41.32,476,0,Specialty Industrial Machinery,Industrials,16.685,220.42,0.044,0.92,4.07
133,ALSN,100.0,16.82,6,25.0,1644,0,Auto Parts,Consumer Cyclical,6.479,74.06,0.168,0.24,4.04
134,AMSWA,58.82,8.79,34,43.56,1309,0,Software - Application,Technology,0.337,10.13,0.052,0.781,4.04
135,EVTC,85.71,12.75,14,37.93,991,0,Software - Infrastructure,Technology,2.341,36.35,0.109,0.369,4.03
136,MA,100.0,15.04,12,44.75,354,0,Credit Services,Financial Services,412.359,443.58,0.15,0.268,4.03
137,HRI,78.95,13.52,19,51.37,222,0,Rental & Leasing Services,Industrials,4.167,146.9,0.107,0.37,3.95
138,VRSN,76.0,8.9,25,43.28,137,0,Software - Infrastructure,Technology,16.759,168.26,0.068,0.578,3.91
139,TGT,76.74,5.0,43,43.56,431,0,Discount Stores,Consumer Defensive,73.114,158.04,0.038,0.987,3.79
140,MOH,83.33,12.58,18,50.5,1954,0,Healthcare Plans,Healthcare,19.9,339.68,0.105,0.356,3.74
141,TWI,66.67,5.34,51,48.8,235,0,Farm & Heavy Construction Machinery,Industrials,0.73,10.02,0.036,1.045,3.72
142,DINO,63.01,3.11,73,38.51,1002,0,Oil & Gas Refining & Marketing,Energy,10.729,54.42,0.02,1.896,3.71
143,PLD,85.0,7.66,20,35.15,105,0,REIT - Industrial,Real Estate,98.038,105.89,0.065,0.569,3.7
144,MBUU,50.0,49.91,6,40.5,1003,0,Recreational Vehicles,Consumer Cyclical,0.667,32.64,0.25,0.148,3.7
145,EMR,86.21,6.19,29,42.1,259,0,Specialty Industrial Machinery,Industrials,60.909,106.54,0.053,0.689,3.68
146,OI,51.67,5.96,60,50.32,89,0,Packaging & Containers,Consumer Cyclical,2.051,13.17,0.031,1.192,3.67
147,BIO,68.18,4.19,66,51.36,345,0,Medical Devices,Healthcare,7.981,279.83,0.029,1.285,3.67
148,NEU,66.67,5.93,42,45.52,686,0,Specialty Chemicals,Basic Materials,5.247,546.89,0.04,0.923,3.65
149,ACLX,100.0,37.73,3,31.0,480,0,Biotechnology,Healthcare,2.808,52.69,0.377,0.097,3.65
150,MAC,65.38,10.48,26,48.88,428,0,REIT - Retail,Real Estate,3.22,14.29,0.069,0.532,3.64
151,PSEC,100.0,7.86,20,43.25,992,0,Asset Management,Financial Services,2.172,5.23,0.079,0.462,3.63
152,HAYN,80.0,10.75,15,35.6,1001,0,Metal Fabrication,Industrials,0.757,59.24,0.086,0.421,3.62
153,COR,79.17,7.3,24,38.62,1653,0,Medical Distribution,Healthcare,44.667,223.95,0.058,0.621,3.59
154,RLJ,83.33,20.71,12,57.67,985,0,REIT - Hotel & Motel,Real Estate,3.357,10.73,0.173,0.208,3.59
155,SSTK,73.33,8.15,30,50.4,107,0,Internet Content & Information,Communication Services,1.406,39.24,0.06,0.595,3.56
156,FATE,73.33,17.13,15,53.0,104,0,Biotechnology,Healthcare,0.463,4.07,0.126,0.283,3.56
157,TTI,64.29,6.23,42,47.57,995,0,Oil & Gas Equipment & Services,Energy,0.518,3.95,0.04,0.883,3.54
158,WSC,100.0,28.78,6,48.83,986,0,Rental & Leasing Services,Industrials,7.103,37.35,0.288,0.123,3.54
159,ALGT,83.33,9.49,18,41.0,96,0,Airlines,Industrials,1.014,55.63,0.079,0.439,3.47
160,ARCB,79.49,6.01,39,53.85,1001,0,Trucking,Industrials,2.694,114.85,0.048,0.724,3.46
161,TXT,71.93,4.45,57,53.04,986,0,Aerospace & Defense,Industrials,16.322,85.59,0.032,1.075,3.44
162,OSK,78.57,4.23,42,40.52,96,0,Farm & Heavy Construction Machinery,Industrials,7.482,114.4,0.033,1.037,3.44
163,GLDD,70.0,7.53,30,46.13,242,0,Engineering & Construction,Industrials,0.464,6.96,0.053,0.65,3.43
164,KWR,75.0,5.43,36,43.14,438,0,Specialty Chemicals,Basic Materials,3.338,185.56,0.041,0.834,3.4
165,MSCI,80.0,9.62,15,34.27,200,0,Financial Data & Stock Exchanges,Financial Services,37.001,467.04,0.077,0.438,3.37
166,NFE,100.0,23.98,6,43.0,635,0,Utilities - Regulated Gas,Utilities,5.466,26.66,0.24,0.14,3.35
167,CDW,100.0,15.92,6,29.5,1003,0,Information Technology Services,Technology,29.508,219.56,0.159,0.203,3.24
168,VNT,100.0,13.46,7,29.29,360,0,Scientific & Technical Instruments,Technology,6.09,39.44,0.135,0.239,3.22
169,SHO,100.0,16.59,12,62.75,982,0,REIT - Hotel & Motel,Real Estate,2.076,10.19,0.166,0.191,3.17
170,Z,80.0,12.46,15,48.67,101,0,Internet Content & Information,Communication Services,9.572,40.69,0.1,0.308,3.07
171,CHE,81.03,2.71,58,42.22,5285,0,Medical Care Facilities,Healthcare,8.472,561.65,0.022,1.374,3.02
172,SYK,87.5,6.23,24,43.25,428,0,Medical Devices,Healthcare,125.123,328.45,0.055,0.555,3.02
173,BEAM,100.0,22.62,6,46.5,113,0,Biotechnology,Healthcare,1.904,23.13,0.226,0.129,2.92
174,VLO,74.51,3.98,51,51.75,870,0,Oil & Gas Refining & Marketing,Energy,51.672,156.84,0.03,0.986,2.92
175,DNP,95.0,5.33,20,35.1,1007,0,Asset Management,Financial Services,3.17,8.73,0.051,0.57,2.89
176,APLE,77.78,14.89,9,36.33,984,0,REIT - Hotel & Motel,Real Estate,3.558,14.68,0.116,0.248,2.87
177,GRC,76.92,5.13,39,54.21,444,0,Specialty Industrial Machinery,Industrials,0.857,32.71,0.039,0.719,2.84
178,CSGS,77.78,7.37,27,54.67,1417,0,Software - Infrastructure,Technology,1.238,41.7,0.057,0.494,2.83
179,GPN,85.71,9.79,14,41.79,98,0,Specialty Business Services,Industrials,28.427,111.37,0.084,0.335,2.81
180,BYON,59.09,6.06,44,56.5,105,0,Internet Retail,Consumer Cyclical,1.019,22.28,0.036,0.779,2.79
181,YOU,100.0,29.65,3,32.0,107,0,Software - Application,Technology,2.569,17.61,0.296,0.094,2.78
182,TAP,67.92,3.39,53,46.06,612,0,Beverages - Brewers,Consumer Defensive,12.267,57.85,0.023,1.151,2.65
183,ARQT,75.0,9.05,12,31.0,87,0,Biotechnology,Healthcare,0.924,8.0,0.068,0.387,2.63
184,CAH,72.22,4.58,36,46.17,1418,0,Medical Distribution,Healthcare,24.091,98.91,0.033,0.78,2.58
185,EDIT,50.0,15.3,12,36.0,46,0,Biotechnology,Healthcare,0.466,5.67,0.076,0.333,2.55
186,TDOC,66.67,14.29,12,45.25,96,0,Health Information Services,Healthcare,2.167,12.78,0.095,0.265,2.53
187,IBM,57.14,3.42,63,48.89,594,0,Information Technology Services,Technology,152.222,165.71,0.02,1.289,2.52
188,WRB,62.07,3.1,58,44.22,984,0,Insurance - Property & Casualty,Financial Services,21.071,78.56,0.019,1.312,2.52
189,SAIA,83.33,10.43,18,62.39,1321,0,Trucking,Industrials,10.61,400.08,0.087,0.289,2.51
190,UNIT,66.67,7.43,18,37.33,237,0,REIT - Specialty,Real Estate,1.067,4.44,0.05,0.482,2.39
191,XPEL,100.0,22.01,3,28.0,93,0,Auto Parts,Consumer Cyclical,0.886,32.07,0.22,0.107,2.36
192,WEX,69.57,6.94,23,47.3,999,0,Software - Infrastructure,Technology,8.854,211.3,0.048,0.486,2.35
193,COP,75.0,5.39,24,41.5,991,0,Oil & Gas E&P,Energy,142.952,122.23,0.04,0.578,2.34
194,FHI,80.0,9.41,15,50.13,1408,0,Asset Management,Financial Services,2.768,32.89,0.075,0.299,2.25
195,ADNT,66.67,17.11,12,61.0,990,0,Auto Parts,Consumer Cyclical,2.501,27.41,0.114,0.197,2.24
196,CABO,100.0,6.18,12,33.75,259,0,Telecom Services,Communication Services,2.127,378.45,0.062,0.356,2.2
197,HSIC,61.9,8.56,21,51.14,1001,0,Medical Distribution,Healthcare,8.708,67.78,0.053,0.411,2.18
198,FFWM,80.0,8.97,15,50.73,194,0,Banks - Regional,Financial Services,0.328,5.81,0.072,0.296,2.12
199,CTOS,72.22,8.54,18,52.67,87,0,Rental & Leasing Services,Industrials,1.003,4.17,0.062,0.342,2.11
200,EL,70.0,4.51,30,45.9,86,0,Household & Personal Products,Consumer Defensive,47.667,132.94,0.032,0.654,2.06
201,KNX,73.33,5.59,15,30.33,105,0,Trucking,Industrials,7.607,47.07,0.041,0.495,2.03
202,RUSHA,80.0,8.95,15,53.0,1189,0,Auto & Truck Dealerships,Consumer Cyclical,3.386,43.7,0.072,0.283,2.03
203,LEA,73.33,9.19,15,49.73,984,0,Auto Parts,Consumer Cyclical,7.221,127.15,0.067,0.302,2.03
204,ELF,50.0,37.05,6,55.17,993,0,Household & Personal Products,Consumer Defensive,8.888,160.12,0.185,0.109,2.01
205,CWBC,82.35,4.91,17,34.12,218,0,Banks - Regional,Financial Services,0.328,17.4,0.04,0.498,2.01
206,CRM,66.67,9.87,12,39.25,522,0,Software - Application,Technology,265.45,273.66,0.066,0.306,2.01
207,IPAR,65.22,5.4,23,40.61,980,0,Household & Personal Products,Consumer Defensive,3.814,119.11,0.035,0.566,1.99
208,OMI,66.67,4.64,30,48.4,347,0,Medical Distribution,Healthcare,1.395,18.21,0.031,0.62,1.92
209,ENLC,34.78,9.15,23,39.78,1009,0,Oil & Gas Midstream,Energy,5.777,12.8,0.032,0.578,1.84
210,EVRI,51.85,8.2,27,66.11,987,0,Gambling,Consumer Cyclical,0.674,8.04,0.043,0.408,1.74
211,CI,65.22,2.78,46,49.57,208,0,Healthcare Plans,Healthcare,97.011,341.5,0.018,0.928,1.68
212,RHP,58.82,3.34,34,39.68,983,0,REIT - Hotel & Motel,Real Estate,6.254,104.43,0.02,0.857,1.68
213,NVRO,70.59,7.18,17,51.59,428,0,Medical Devices,Healthcare,0.414,11.29,0.051,0.33,1.67
214,RRR,66.67,17.7,9,64.67,984,0,Resorts & Casinos,Consumer Cyclical,5.576,54.37,0.118,0.139,1.64
215,BXC,45.83,9.48,24,63.88,991,0,Industrial Distribution,Industrials,0.888,102.54,0.043,0.376,1.63
216,TRUP,61.11,7.51,18,51.39,183,0,Insurance - Specialty,Financial Services,0.834,19.85,0.046,0.35,1.61
217,CSX,63.64,3.55,33,47.36,369,0,Railroads,Industrials,66.174,33.85,0.023,0.697,1.57
218,EVH,50.0,11.12,18,65.11,136,0,Health Information Services,Healthcare,3.149,27.1,0.056,0.276,1.54
219,SWN,68.52,2.01,54,48.5,1033,0,Oil & Gas E&P,Energy,7.808,7.08,0.014,1.113,1.53
220,SRCL,75.0,4.25,24,50.25,246,0,Waste Management,Industrials,4.285,46.18,0.032,0.478,1.52
221,SPLP,72.22,4.79,18,45.28,982,0,Conglomerates,Industrials,0.729,35.75,0.035,0.398,1.38
222,NYMT,44.44,13.83,18,82.06,438,0,REIT - Mortgage,Real Estate,0.567,6.21,0.061,0.219,1.35
223,FTNT,61.11,7.09,18,57.56,83,0,Software - Infrastructure,Technology,44.945,58.88,0.043,0.313,1.35
224,DK,46.15,6.77,26,61.04,861,0,Oil & Gas Refining & Marketing,Energy,1.723,26.91,0.031,0.426,1.33
225,JNPR,56.67,3.77,30,48.7,104,0,Communication Equipment,Technology,11.323,34.84,0.021,0.616,1.32
226,EW,61.11,5.93,18,49.33,97,0,Medical Devices,Healthcare,51.372,85.25,0.036,0.365,1.32
227,VREX,60.0,8.02,15,54.6,107,0,Medical Devices,Healthcare,0.637,15.59,0.048,0.275,1.32
228,TENB,100.0,18.5,3,46.0,1134,0,Software - Infrastructure,Technology,5.296,44.6,0.185,0.065,1.21
229,ABT,77.78,4.46,18,52.0,111,0,Medical Devices,Healthcare,184.227,105.9,0.035,0.346,1.2
230,CHCT,100.0,11.94,3,30.0,362,0,REIT - Healthcare Facilities,Real Estate,0.675,24.37,0.119,0.1,1.19
