,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
34,GL,100.0,10.12,33,36.18,982,0,Insurance - Life,Financial Services,10.498,111.64,0.101,0.912,9.23
35,ARVN,100.0,33.17,9,32.67,86,0,Biotechnology,Healthcare,2.658,39.04,0.332,0.275,9.14
36,BF-A,88.52,5.92,61,35.51,80,0,Beverages - Wineries & Distilleries,Consumer Defensive,24.299,52.2,0.052,1.718,9.0
37,ZD,85.71,19.67,21,39.62,185,0,Advertising Agencies,Communication Services,2.785,60.46,0.169,0.53,8.94
38,ROIC,100.0,50.49,6,35.0,82,0,REIT - Retail,Real Estate,1.574,12.35,0.505,0.171,8.66
39,OSUR,61.9,16.54,42,50.14,412,0,Medical Instruments & Supplies,Healthcare,0.443,6.0,0.102,0.838,8.58
40,VSAT,82.05,10.47,39,39.54,82,0,Communication Equipment,Technology,2.027,16.17,0.086,0.986,8.47
41,CCI,88.89,14.53,27,41.85,93,0,REIT - Specialty,Real Estate,44.69,102.85,0.129,0.645,8.33
42,EGP,86.67,7.06,45,33.16,340,0,REIT - Industrial,Real Estate,8.346,174.04,0.061,1.357,8.3
43,BF-B,90.0,8.99,30,30.0,1418,0,Beverages - Wineries & Distilleries,Consumer Defensive,24.299,50.99,0.081,1.0,8.09
44,ADBE,70.83,12.04,48,50.85,336,0,Software - Infrastructure,Technology,223.646,499.21,0.085,0.944,8.05
45,MMSI,79.49,12.88,39,51.62,87,0,Medical Instruments & Supplies,Healthcare,4.188,72.29,0.102,0.756,7.74
46,LEG,73.02,7.21,63,43.37,77,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,2.466,18.43,0.053,1.453,7.65
47,ADSK,87.5,10.52,32,39.28,601,0,Software - Application,Technology,53.203,248.71,0.092,0.815,7.5
48,HUMA,100.0,44.13,6,35.5,73,0,Biotechnology,Healthcare,0.347,2.97,0.441,0.169,7.46
49,NVEE,100.0,16.48,16,35.94,198,0,Engineering & Construction,Industrials,1.501,94.32,0.165,0.445,7.34
50,HQH,84.62,8.36,39,37.87,74,0,Asset Management,Financial Services,0.812,16.42,0.071,1.03,7.29
51,BRSP,100.0,31.85,9,39.67,961,0,REIT - Mortgage,Real Estate,0.846,6.51,0.318,0.227,7.23
52,ACHR,100.0,33.74,6,28.5,509,0,Aerospace & Defense,Industrials,1.345,4.33,0.337,0.211,7.1
53,ADTN,80.56,10.62,36,43.72,185,0,Communication Equipment,Technology,0.413,5.22,0.086,0.823,7.04
54,CCCC,66.67,47.46,12,54.25,73,0,Biotechnology,Healthcare,0.527,7.68,0.316,0.221,7.0
55,EQIX,80.0,14.02,30,48.9,494,0,REIT - Specialty,Real Estate,75.004,792.67,0.112,0.613,6.88
56,SHLS,100.0,56.76,3,25.0,509,0,Solar,Technology,1.832,10.75,0.568,0.12,6.81
57,SSYS,82.93,12.04,41,60.76,67,0,Computer Hardware,Technology,0.782,11.21,0.1,0.675,6.74
58,MCB,100.0,30.89,9,43.67,80,0,Banks - Regional,Financial Services,0.389,35.06,0.309,0.206,6.37
59,SHC,100.0,22.43,9,31.67,75,0,Diagnostics & Research,Healthcare,3.318,11.73,0.224,0.284,6.37
60,LHX,85.96,5.34,57,41.51,278,0,Aerospace & Defense,Industrials,39.006,205.2,0.046,1.373,6.3
61,PRGS,86.67,9.24,30,38.33,79,0,Software - Infrastructure,Technology,2.277,51.9,0.08,0.783,6.27
62,BMEA,88.89,42.11,9,54.67,81,0,Biotechnology,Healthcare,0.457,12.8,0.374,0.165,6.16
63,TMDX,91.67,22.51,12,40.58,94,0,Medical Devices,Healthcare,2.365,72.31,0.206,0.296,6.1
64,AWR,77.59,4.7,58,35.02,494,0,Utilities - Regulated Water,Utilities,2.59,70.01,0.036,1.656,6.04
65,PEN,100.0,12.47,9,18.89,80,0,Medical Devices,Healthcare,8.186,211.5,0.125,0.476,5.94
66,AAPL,77.55,7.92,49,50.69,1278,0,Consumer Electronics,Technology,2607.21,168.84,0.061,0.967,5.94
67,FC,64.58,9.18,48,48.4,188,0,Education & Training Services,Consumer Defensive,0.494,37.23,0.059,0.992,5.88
68,MSM,81.58,8.11,38,42.76,983,0,Industrial Distribution,Industrials,5.331,94.68,0.066,0.889,5.88
69,PEB,86.67,15.92,15,36.27,968,0,REIT - Hotel & Motel,Real Estate,1.825,15.17,0.138,0.414,5.71
70,HHH,80.95,13.69,21,41.29,74,0,Real Estate - Diversified,Real Estate,3.48,69.25,0.111,0.509,5.64
71,TVTX,100.0,17.38,15,46.4,76,0,Biotechnology,Healthcare,0.524,6.88,0.174,0.323,5.62
72,VEEV,100.0,15.66,12,34.0,337,0,Health Information Services,Healthcare,35.082,217.47,0.157,0.353,5.53
73,IRON,75.0,24.3,12,40.0,77,0,Biotechnology,Healthcare,0.791,32.03,0.182,0.3,5.47
74,ALLO,100.0,28.63,9,47.33,62,0,Biotechnology,Healthcare,0.688,4.07,0.286,0.19,5.44
75,SAVA,81.48,10.76,27,46.44,454,0,Biotechnology,Healthcare,0.85,19.65,0.088,0.581,5.1
76,NHC,87.5,11.42,24,47.0,994,0,Medical Care Facilities,Healthcare,1.376,89.61,0.1,0.511,5.1
77,MIRM,100.0,36.54,3,22.0,1083,0,Biotechnology,Healthcare,1.185,25.21,0.365,0.136,4.98
78,ZG,83.33,16.18,18,48.72,75,0,Internet Content & Information,Communication Services,10.728,45.42,0.135,0.369,4.98
79,SRDX,81.25,9.02,32,48.72,233,0,Medical Devices,Healthcare,0.384,26.97,0.073,0.657,4.81
80,GILD,66.67,16.77,18,42.0,485,0,Drug Manufacturers - General,Healthcare,89.894,72.09,0.112,0.429,4.79
81,DAY,100.0,49.79,3,32.0,971,0,Software - Application,Technology,10.062,64.68,0.498,0.094,4.67
82,ALXO,66.67,27.16,12,47.0,121,0,Biotechnology,Healthcare,0.538,10.72,0.181,0.255,4.62
83,SHEN,83.33,15.02,18,49.0,356,0,Telecom Services,Communication Services,0.884,16.2,0.125,0.367,4.6
84,CTSH,88.89,14.49,18,50.78,329,0,Information Technology Services,Technology,35.685,71.68,0.129,0.354,4.57
85,CACC,77.78,13.51,27,62.11,74,0,Credit Services,Financial Services,6.591,535.74,0.105,0.435,4.57
86,INCY,67.57,10.27,37,56.27,74,0,Biotechnology,Healthcare,12.535,55.83,0.069,0.658,4.56
87,CCL,73.33,7.87,30,38.6,91,0,Travel Services,Consumer Cyclical,20.279,15.48,0.058,0.777,4.49
88,COST,95.83,6.96,24,36.67,1661,0,Discount Stores,Consumer Defensive,315.464,711.3,0.067,0.654,4.37
89,AMPH,100.0,13.56,11,34.27,351,0,Drug Manufacturers - Specialty & Generic,Healthcare,2.035,42.32,0.136,0.321,4.35
90,TWI,66.67,6.48,51,50.75,213,0,Farm & Heavy Construction Machinery,Industrials,0.882,12.15,0.043,1.005,4.34
91,TTC,85.37,5.19,41,42.46,87,0,Tools & Accessories,Industrials,9.025,86.44,0.044,0.966,4.28
92,BCRX,62.5,13.23,32,62.34,214,0,Biotechnology,Healthcare,0.967,4.69,0.083,0.513,4.24
93,EYE,100.0,19.23,9,41.0,96,0,Specialty Retail,Consumer Cyclical,1.639,20.93,0.192,0.22,4.22
94,SPSC,100.0,11.39,12,34.0,1560,0,Software - Infrastructure,Technology,6.423,173.71,0.114,0.353,4.02
95,HD,91.67,8.23,24,45.71,82,0,Home Improvement Retail,Consumer Cyclical,359.744,363.0,0.075,0.525,3.96
96,KALV,73.33,20.37,15,56.67,300,0,Biotechnology,Healthcare,0.466,11.04,0.149,0.265,3.95
97,MOH,83.33,13.85,18,53.0,1931,0,Healthcare Plans,Healthcare,22.316,380.92,0.115,0.34,3.92
98,MRTN,85.71,7.97,21,37.14,2366,0,Trucking,Industrials,1.452,17.85,0.068,0.565,3.86
99,NKE,63.89,7.56,36,45.0,113,0,Footwear & Accessories,Consumer Cyclical,137.997,90.95,0.048,0.8,3.86
100,PRME,100.0,22.43,6,35.0,64,0,Biotechnology,Healthcare,0.771,6.43,0.224,0.171,3.85
101,FOLD,66.67,22.2,18,69.67,699,0,Biotechnology,Healthcare,3.359,11.37,0.148,0.258,3.82
102,SJW,73.33,3.54,60,41.0,85,0,Utilities - Regulated Water,Utilities,1.757,54.81,0.026,1.463,3.8
103,NTLA,77.78,17.38,9,32.67,78,0,Biotechnology,Healthcare,2.404,24.99,0.135,0.275,3.72
104,PLD,85.0,7.66,20,35.15,83,0,REIT - Industrial,Real Estate,115.728,125.11,0.065,0.569,3.7
105,ETSY,66.67,14.15,21,54.29,84,0,Internet Retail,Consumer Cyclical,7.723,65.18,0.094,0.387,3.65
106,JACK,57.58,10.55,33,55.91,82,0,Restaurants,Consumer Cyclical,1.273,65.17,0.061,0.59,3.59
107,KNSA,100.0,27.26,3,23.0,227,0,Biotechnology,Healthcare,1.323,18.73,0.273,0.13,3.56
108,WSC,100.0,28.78,6,48.83,964,0,Rental & Leasing Services,Industrials,8.334,43.87,0.288,0.123,3.54
109,TRC,73.68,4.6,57,55.07,1298,0,Conglomerates,Industrials,0.407,15.17,0.034,1.035,3.51
110,MCD,80.0,3.8,45,39.13,92,0,Restaurants,Consumer Cyclical,200.542,277.74,0.03,1.15,3.5
111,NRC,100.0,17.8,6,31.0,437,0,Health Information Services,Healthcare,0.873,36.58,0.178,0.194,3.45
112,ALGT,83.33,9.48,18,41.17,73,0,Airlines,Industrials,1.232,67.4,0.079,0.437,3.45
113,DOMO,60.0,21.38,15,56.4,79,0,Software - Application,Technology,0.33,9.02,0.128,0.266,3.41
114,ADPT,90.0,18.17,10,48.4,63,0,Biotechnology,Healthcare,0.432,2.98,0.164,0.207,3.38
115,LMB,75.0,16.79,12,45.0,1060,0,Building Products & Equipment,Industrials,0.444,40.51,0.126,0.267,3.36
116,HAIN,75.76,7.21,33,54.03,98,0,Packaged Foods,Consumer Defensive,0.652,7.26,0.055,0.611,3.34
117,URGN,60.0,14.83,15,40.33,79,0,Biotechnology,Healthcare,0.465,13.63,0.089,0.372,3.31
118,CRD-A,70.83,4.22,48,43.38,96,0,Insurance Brokers,Financial Services,0.436,9.02,0.03,1.107,3.31
119,ALTI,100.0,47.19,3,43.0,178,0,Asset Management,Financial Services,0.594,4.98,0.472,0.07,3.29
120,BIGC,100.0,36.87,3,35.0,299,0,Software - Application,Technology,0.512,6.69,0.369,0.086,3.16
121,REXR,100.0,11.24,8,29.0,338,0,REIT - Industrial,Real Estate,10.716,48.37,0.112,0.276,3.1
122,IEP,66.67,5.82,39,48.95,91,0,Oil & Gas Refining & Marketing,Energy,7.212,16.81,0.039,0.797,3.09
123,MSEX,78.43,3.35,51,43.65,69,0,Utilities - Regulated Water,Utilities,0.885,49.64,0.026,1.168,3.07
124,SSTK,73.33,7.17,30,51.4,84,0,Internet Content & Information,Communication Services,1.554,43.73,0.053,0.584,3.07
125,Z,80.0,12.46,15,48.67,79,0,Internet Content & Information,Communication Services,10.903,46.89,0.1,0.308,3.07
126,RLAY,100.0,40.89,3,40.0,75,0,Biotechnology,Healthcare,0.956,7.29,0.409,0.075,3.07
127,U,100.0,25.34,6,50.0,75,0,Software - Application,Technology,10.056,26.06,0.253,0.12,3.04
128,ASAN,100.0,24.52,3,24.33,286,0,Software - Application,Technology,3.374,15.01,0.245,0.123,3.02
129,TBBK,61.11,14.74,18,53.67,962,0,Banks - Regional,Financial Services,1.696,32.15,0.09,0.335,3.02
130,BWMN,66.67,23.81,6,31.5,93,0,Engineering & Construction,Industrials,0.502,32.71,0.159,0.19,3.02
131,SPTN,78.95,5.35,38,53.29,154,0,Food Distribution,Consumer Defensive,0.674,19.56,0.042,0.713,3.01
132,FWONK,100.0,12.21,9,36.67,978,0,Entertainment,Communication Services,15.339,66.17,0.122,0.245,3.0
133,GRPN,66.67,8.28,24,45.38,211,0,Internet Content & Information,Communication Services,0.454,11.65,0.055,0.529,2.92
134,BEAM,100.0,22.62,6,46.5,90,0,Biotechnology,Healthcare,2.495,30.55,0.226,0.129,2.92
135,SMAR,77.78,13.32,9,32.0,405,0,Software - Application,Technology,5.325,38.75,0.104,0.281,2.91
136,ADNT,66.67,22.22,12,61.25,967,0,Auto Parts,Consumer Cyclical,2.879,31.55,0.148,0.196,2.9
137,TWST,100.0,25.56,6,53.5,203,0,Diagnostics & Research,Healthcare,1.88,32.52,0.256,0.112,2.87
138,PODD,66.67,10.55,18,44.17,89,0,Medical Devices,Healthcare,11.415,163.25,0.07,0.408,2.87
139,WBA,69.77,4.86,43,51.51,75,0,Pharmaceutical Retailers,Healthcare,16.113,18.68,0.034,0.835,2.83
140,ECPG,80.0,5.03,30,43.17,329,0,Mortgage Finance,Financial Services,1.029,43.71,0.04,0.695,2.8
141,VIAV,63.64,5.89,33,44.39,75,0,Communication Equipment,Technology,1.973,8.86,0.037,0.743,2.79
142,ACHC,75.0,12.35,12,40.25,1135,0,Medical Care Facilities,Healthcare,6.99,75.74,0.093,0.298,2.76
143,FSBC,100.0,16.42,6,37.5,94,0,Banks - Regional,Financial Services,0.385,22.18,0.164,0.16,2.63
144,ACAD,58.33,7.95,36,63.69,606,0,Biotechnology,Healthcare,2.984,18.11,0.046,0.565,2.62
145,ATEX,83.33,9.41,18,55.0,342,0,Telecom Services,Communication Services,0.608,32.81,0.078,0.327,2.57
146,JOBY,100.0,33.23,3,39.0,499,0,Airports & Air Services,Industrials,3.458,4.92,0.332,0.077,2.56
147,ON,56.67,8.87,30,58.87,979,0,Semiconductors,Technology,29.969,70.13,0.05,0.51,2.56
148,HTLD,70.0,5.41,30,44.6,470,0,Trucking,Industrials,0.874,11.06,0.038,0.673,2.55
149,TDOC,66.67,14.29,12,45.25,74,0,Health Information Services,Healthcare,2.369,14.18,0.095,0.265,2.53
150,ELS,100.0,8.03,9,29.0,331,0,REIT - Residential,Real Estate,12.354,63.16,0.08,0.31,2.49
151,ATRC,71.43,8.8,21,53.71,337,0,Medical Instruments & Supplies,Healthcare,1.295,27.21,0.063,0.391,2.46
152,UHT,66.67,6.8,21,38.86,75,0,REIT - Healthcare Facilities,Real Estate,0.477,34.53,0.045,0.54,2.45
153,MXCT,100.0,22.09,3,27.0,238,0,Medical Devices,Healthcare,0.427,4.06,0.221,0.111,2.45
154,TNGX,100.0,81.27,3,104.0,163,0,Biotechnology,Healthcare,0.803,7.52,0.813,0.029,2.34
155,FIVE,83.33,8.72,12,37.5,98,0,Specialty Retail,Consumer Cyclical,9.452,171.13,0.073,0.32,2.33
156,PDCO,75.0,5.2,28,47.14,338,0,Medical Distribution,Healthcare,2.364,26.39,0.039,0.594,2.32
157,SPCE,60.0,10.26,15,39.8,83,0,Aerospace & Defense,Industrials,0.522,1.3,0.062,0.377,2.32
158,OLLI,100.0,15.78,6,41.0,600,0,Discount Stores,Consumer Defensive,4.387,71.22,0.158,0.146,2.31
159,ARCT,58.33,17.71,12,55.0,77,0,Biotechnology,Healthcare,0.867,32.22,0.103,0.218,2.25
160,WPC,93.33,7.11,15,44.2,175,0,REIT - Diversified,Real Estate,12.011,54.89,0.066,0.339,2.25
161,EPR,55.56,11.78,18,53.17,329,0,REIT - Specialty,Real Estate,3.098,40.93,0.065,0.339,2.22
162,SAIC,100.0,6.79,12,36.75,111,0,Information Technology Services,Technology,6.605,127.89,0.068,0.327,2.22
163,DFIN,73.33,9.61,15,47.93,453,0,Capital Markets,Financial Services,1.746,60.03,0.07,0.313,2.21
164,CABO,100.0,6.18,12,33.75,236,0,Telecom Services,Communication Services,2.384,424.31,0.062,0.356,2.2
165,SLP,63.16,10.84,19,59.26,288,0,Health Information Services,Healthcare,0.779,39.03,0.068,0.321,2.2
166,GSHD,100.0,45.11,3,64.0,409,0,Insurance - Diversified,Financial Services,2.517,66.33,0.451,0.047,2.11
167,EYPT,62.5,6.26,32,60.38,290,0,Biotechnology,Healthcare,1.011,20.28,0.039,0.53,2.07
168,VCYT,77.78,11.23,9,38.33,82,0,Biotechnology,Healthcare,1.503,20.02,0.087,0.235,2.05
169,RGEN,62.5,6.87,24,51.62,1564,0,Medical Instruments & Supplies,Healthcare,9.868,176.73,0.043,0.465,2.0
170,GME,77.78,4.78,27,50.33,63,0,Specialty Retail,Consumer Cyclical,3.45,11.28,0.037,0.536,1.99
171,TXG,100.0,25.84,3,39.0,78,0,Health Information Services,Healthcare,4.257,35.72,0.258,0.077,1.99
172,LUMN,81.82,2.56,44,47.55,182,0,Telecom Services,Communication Services,1.424,1.41,0.021,0.925,1.94
173,CALX,66.67,13.18,12,55.0,1618,0,Software - Application,Technology,2.095,32.03,0.088,0.218,1.92
174,USNA,64.0,6.4,25,53.88,300,0,Packaged Foods,Consumer Defensive,0.885,46.02,0.041,0.464,1.9
175,SAGE,77.78,7.66,18,57.06,62,0,Biotechnology,Healthcare,1.034,17.2,0.06,0.315,1.88
176,WMG,100.0,18.18,3,29.0,182,0,Entertainment,Communication Services,17.802,34.38,0.182,0.103,1.88
177,MRSN,55.56,9.28,18,49.33,109,0,Biotechnology,Healthcare,0.512,4.22,0.052,0.365,1.88
178,PMO,69.44,3.36,36,45.0,95,0,Asset Management,Financial Services,0.327,10.03,0.023,0.8,1.87
179,LSXMA,75.0,12.25,12,59.0,112,0,Broadcasting,Communication Services,9.304,28.49,0.092,0.203,1.87
180,LSXMK,75.0,12.08,12,58.75,112,0,Broadcasting,Communication Services,9.281,28.44,0.091,0.204,1.85
181,SYNA,63.64,4.43,33,50.45,177,0,Semiconductors,Technology,3.679,93.6,0.028,0.654,1.84
182,ESTC,100.0,11.53,6,38.5,291,0,Software - Application,Technology,9.877,97.98,0.115,0.156,1.8
183,CHY,75.0,4.01,24,41.58,198,0,Asset Management,Financial Services,0.875,11.45,0.03,0.577,1.74
184,EVV,94.44,4.68,18,45.61,339,0,Asset Management,Financial Services,1.121,9.65,0.044,0.395,1.74
185,MDLZ,91.67,6.75,12,44.0,1587,0,Confectioners,Consumer Defensive,93.257,69.26,0.062,0.273,1.69
186,GLAD,76.92,8.48,13,50.69,968,0,Asset Management,Financial Services,0.439,10.08,0.065,0.256,1.67
187,NVRO,70.59,7.18,17,51.59,405,0,Medical Devices,Healthcare,0.463,12.73,0.051,0.33,1.67
188,SUI,83.33,4.42,18,41.33,87,0,REIT - Residential,Real Estate,15.953,122.93,0.037,0.436,1.6
189,VRSK,100.0,8.34,6,32.0,418,0,Consulting Services,Industrials,33.37,232.72,0.083,0.188,1.56
190,EVH,50.0,11.12,18,65.11,113,0,Health Information Services,Healthcare,3.454,30.33,0.056,0.276,1.54
191,ACCO,70.83,4.39,24,49.38,327,0,Business Equipment & Supplies,Industrials,0.501,5.28,0.031,0.486,1.51
192,IDXX,70.59,6.34,17,51.71,412,0,Diagnostics & Research,Healthcare,43.345,521.67,0.045,0.329,1.47
193,REPL,50.0,12.05,12,50.5,13,0,Biotechnology,Healthcare,0.428,6.97,0.06,0.238,1.43
194,AMPS,100.0,10.16,6,42.5,197,0,Utilities - Renewable,Utilities,0.746,4.69,0.102,0.141,1.43
195,PTSI,72.73,2.67,33,45.0,979,0,Trucking,Industrials,0.342,15.5,0.019,0.733,1.42
196,EDIT,50.0,8.53,12,38.0,15,0,Biotechnology,Healthcare,0.562,6.87,0.043,0.316,1.35
197,PRVA,83.33,12.41,6,49.0,278,0,Health Information Services,Healthcare,2.108,17.78,0.103,0.122,1.27
198,HLF,68.0,3.72,25,49.92,417,0,Packaged Foods,Consumer Defensive,0.833,8.35,0.025,0.501,1.27
199,GHI,66.67,7.95,12,51.92,914,0,Mortgage Finance,Financial Services,0.366,16.0,0.053,0.231,1.23
200,VRNS,66.67,5.1,12,33.08,518,0,Software - Infrastructure,Technology,4.901,44.92,0.034,0.363,1.23
201,PD,100.0,13.02,3,32.0,165,0,Software - Application,Technology,1.989,21.44,0.13,0.094,1.22
202,VRDN,44.44,7.33,9,24.33,229,0,Biotechnology,Healthcare,1.044,16.62,0.033,0.37,1.2
203,RYN,73.91,3.58,23,51.57,986,0,REIT - Specialty,Real Estate,4.826,32.01,0.026,0.446,1.18
204,MPWR,60.0,7.74,15,59.8,337,0,Semiconductors,Technology,31.58,648.97,0.046,0.251,1.16
205,EIM,70.97,2.26,31,43.58,94,0,Asset Management,Financial Services,0.719,10.1,0.016,0.711,1.14
206,NEOG,56.67,4.05,30,62.43,79,0,Diagnostics & Research,Healthcare,3.137,14.49,0.023,0.481,1.1
207,MDB,83.33,11.09,6,51.0,316,0,Software - Infrastructure,Technology,25.332,347.82,0.092,0.118,1.09
208,AIN,57.78,2.29,45,55.22,977,0,Textile Manufacturing,Consumer Cyclical,2.772,88.73,0.013,0.815,1.08
209,DRS,62.5,2.52,40,58.55,1511,0,Aerospace & Defense,Industrials,5.447,20.74,0.016,0.683,1.08
210,LUV,65.62,2.44,32,47.91,79,0,Airlines,Industrials,16.904,28.33,0.016,0.668,1.07
211,UNH,53.33,9.27,15,69.0,3934,0,Healthcare Plans,Healthcare,423.813,459.7,0.049,0.217,1.07
212,XRAY,67.65,2.28,34,49.03,74,0,Medical Instruments & Supplies,Healthcare,6.704,32.33,0.015,0.693,1.07
213,PPT,86.67,3.35,15,41.33,977,0,Asset Management,Financial Services,0.343,3.5,0.029,0.363,1.05
214,TFSL,54.17,4.35,24,55.12,95,0,Banks - Regional,Financial Services,3.411,12.15,0.024,0.435,1.03
215,EXPE,69.7,2.17,33,50.09,404,0,Travel Services,Consumer Cyclical,17.948,131.69,0.015,0.659,1.0
216,ORGO,50.0,22.55,6,71.0,282,0,Drug Manufacturers - Specialty & Generic,Healthcare,0.342,2.56,0.113,0.085,0.95
217,FIGS,83.33,5.81,6,31.0,110,0,Apparel Manufacturing,Consumer Cyclical,0.763,4.49,0.048,0.194,0.94
218,RVTY,66.67,2.52,33,59.82,175,0,Diagnostics & Research,Healthcare,12.625,102.21,0.017,0.552,0.93
219,DOCS,100.0,13.05,3,47.0,93,0,Health Information Services,Healthcare,4.813,25.8,0.13,0.064,0.83
220,BME,83.33,6.01,6,36.5,985,0,Asset Management,Financial Services,0.56,40.13,0.05,0.164,0.82
221,CERS,54.17,1.67,48,56.75,87,0,Medical Devices,Healthcare,0.319,1.76,0.009,0.846,0.77
222,VFC,57.14,1.4,49,51.9,169,0,Apparel Manufacturing,Consumer Cyclical,5.508,14.16,0.008,0.944,0.76
223,BTT,80.95,1.67,21,38.14,86,0,Asset Management,Financial Services,1.465,20.78,0.014,0.551,0.74
224,GDYN,-33.33,-35.51,3,48.0,485,0,Information Technology Services,Technology,0.899,11.83,0.118,0.062,0.74
225,SMRT,50.0,10.91,6,44.17,80,0,Software - Application,Technology,0.532,2.61,0.055,0.136,0.74
226,AMSF,100.0,6.37,3,27.0,1695,0,Insurance - Specialty,Financial Services,0.927,48.44,0.064,0.111,0.71
227,GETY,60.0,20.56,5,93.8,290,0,Internet Content & Information,Communication Services,1.644,4.05,0.123,0.053,0.66
228,WH,100.0,13.39,3,61.0,1092,0,Lodging,Consumer Cyclical,6.005,74.13,0.134,0.049,0.66
229,JJSF,60.0,3.17,15,43.8,6929,0,Packaged Foods,Consumer Defensive,2.7,139.3,0.019,0.342,0.65
230,UPWK,61.11,3.71,18,64.11,96,0,Staffing & Employment Services,Industrials,1.652,12.02,0.023,0.281,0.64
231,EBTC,100.0,4.9,6,47.5,410,0,Banks - Regional,Financial Services,0.303,24.7,0.049,0.126,0.62
232,AMPL,-33.33,-54.53,3,89.0,454,0,Software - Application,Technology,1.268,10.53,0.182,0.034,0.61
233,VERV,-33.33,-26.97,3,46.0,96,0,Biotechnology,Healthcare,0.714,8.53,0.09,0.065,0.59
